Date,Open,High,Low,Close,Volume
2012-09-28,2000.010009765625,2000.010009765625,1988.410034179688,1996.2099609375,678200
2012-10-02,1998.52001953125,2003.630004882812,1995.119995117188,1996.030029296875,496300
2012-10-04,1998.72998046875,1998.989990234375,1983.030029296875,1992.680053710938,596900
2012-10-05,2004.619995117188,2007.839965820312,1991.2099609375,1995.170043945312,681200
2012-10-08,1994.050048828125,1994.050048828125,1979.239990234375,1981.890014648438,508300
2012-10-09,1982.089965820312,1992.319946289062,1979.0,1979.0400390625,516900
2012-10-10,1961.900024414062,1962.719970703125,1948.219970703125,1948.219970703125,449400
2012-10-11,1934.489990234375,1949.739990234375,1919.819946289062,1933.089965820312,464100
2012-10-12,1937.849975585938,1940.319946289062,1927.390014648438,1933.260009765625,398800
2012-10-15,1927.819946289062,1937.150024414062,1921.319946289062,1925.589965820312,567900
2012-10-16,1942.510009765625,1944.219970703125,1931.089965820312,1941.5400390625,538400
2012-10-17,1955.780029296875,1965.530029296875,1949.7099609375,1955.150024414062,499800
2012-10-18,1960.390014648438,1963.530029296875,1954.099975585938,1959.119995117188,495000
2012-10-19,1954.329956054688,1958.640014648438,1938.9599609375,1943.839965820312,383200
2012-10-22,1910.97998046875,1942.640014648438,1910.22998046875,1941.589965820312,458100
2012-10-23,1943.7900390625,1944.380004882812,1926.81005859375,1926.81005859375,539000
2012-10-24,1907.160034179688,1922.02001953125,1901.619995117188,1913.9599609375,564600
2012-10-25,1906.910034179688,1924.510009765625,1904.949951171875,1924.5,438100
2012-10-26,1917.640014648438,1921.25,1890.150024414062,1891.430053710938,437500
2012-10-29,1901.829956054688,1905.219970703125,1884.77001953125,1891.52001953125,371700
2012-10-30,1894.050048828125,1913.52001953125,1893.75,1899.579956054688,334100
2012-10-31,1912.829956054688,1918.400024414062,1909.079956054688,1912.06005859375,397200
2012-11-01,1903.569946289062,1904.989990234375,1887.56005859375,1898.43994140625,402400
2012-11-02,1920.550048828125,1921.97998046875,1915.109985351562,1918.719970703125,441200
2012-11-05,1905.4599609375,1914.380004882812,1903.319946289062,1908.219970703125,343400
2012-11-06,1911.829956054688,1928.170043945312,1908.489990234375,1928.170043945312,545800
2012-11-07,1933.7900390625,1937.550048828125,1916.81005859375,1937.550048828125,556700
2012-11-08,1912.640014648438,1918.68994140625,1905.619995117188,1914.410034179688,659700
2012-11-09,1893.089965820312,1907.569946289062,1879.06005859375,1904.410034179688,636200
2012-11-12,1899.300048828125,1903.81005859375,1892.680053710938,1900.869995117188,473300
2012-11-13,1904.18994140625,1904.969970703125,1881.849975585938,1889.699951171875,494900
2012-11-14,1891.449951171875,1895.47998046875,1880.609985351562,1894.0400390625,533900
2012-11-15,1870.2900390625,1875.489990234375,1859.7900390625,1870.719970703125,450900
2012-11-16,1865.81005859375,1872.68994140625,1856.81005859375,1860.829956054688,465000
2012-11-19,1869.760009765625,1884.109985351562,1869.22998046875,1878.099975585938,349400
2012-11-20,1896.579956054688,1897.56005859375,1886.339965820312,1890.180053710938,372300
2012-11-21,1895.719970703125,1899.599975585938,1878.25,1884.0400390625,380800
2012-11-22,1894.660034179688,1903.27001953125,1893.180053710938,1899.5,412800
2012-11-23,1901.72998046875,1911.329956054688,1894.579956054688,1911.329956054688,330000
2012-11-26,1918.010009765625,1918.109985351562,1905.949951171875,1908.510009765625,276800
2012-11-27,1917.140014648438,1930.239990234375,1913.969970703125,1925.199951171875,588300
2012-11-28,1916.31005859375,1916.760009765625,1906.199951171875,1912.780029296875,408900
2012-11-29,1922.859985351562,1935.099975585938,1922.510009765625,1934.849975585938,388800
2012-11-30,1932.7099609375,1941.839965820312,1927.97998046875,1932.900024414062,337300
2012-12-03,1937.280029296875,1944.75,1933.670043945312,1940.02001953125,314900
2012-12-04,1932.660034179688,1938.280029296875,1928.089965820312,1935.180053710938,294800
2012-12-05,1933.449951171875,1949.699951171875,1930.150024414062,1947.0400390625,492600
2012-12-06,1948.550048828125,1955.069946289062,1946.030029296875,1949.619995117188,345300
2012-12-07,1953.170043945312,1963.06005859375,1952.829956054688,1957.449951171875,413400
2012-12-10,1965.7099609375,1970.18994140625,1955.390014648438,1957.420043945312,367600
2012-12-11,1962.52001953125,1965.680053710938,1956.75,1964.619995117188,404800
2012-12-12,1972.329956054688,1975.43994140625,1966.910034179688,1975.43994140625,459700
2012-12-13,1976.180053710938,2002.780029296875,1976.180053710938,2002.77001953125,421500
2012-12-14,1989.420043945312,1999.650024414062,1985.18994140625,1995.0400390625,350500
2012-12-17,1993.180053710938,1999.380004882812,1981.130004882812,1983.069946289062,366700
2012-12-18,1990.719970703125,1993.089965820312,1979.219970703125,1993.089965820312,454300
2012-12-20,2002.109985351562,2006.079956054688,1991.81005859375,1999.5,421900
2012-12-21,2004.609985351562,2004.670043945312,1976.089965820312,1980.420043945312,553700
2012-12-24,1984.180053710938,1985.569946289062,1977.0,1981.819946289062,348200
2012-12-26,1992.099975585938,2000.920043945312,1982.25,1982.25,458000
2012-12-27,1979.4599609375,1987.910034179688,1971.530029296875,1987.349975585938,376100
2012-12-28,1984.839965820312,2002.670043945312,1984.839965820312,1997.050048828125,302900
2013-01-02,2013.739990234375,2033.660034179688,2012.300048828125,2031.099975585938,364100
2013-01-03,2041.239990234375,2042.47998046875,2018.489990234375,2019.410034179688,491000
2013-01-04,2017.880004882812,2018.630004882812,2001.530029296875,2011.93994140625,378900
2013-01-07,2012.150024414062,2014.0,1996.469970703125,2011.25,536200
2013-01-08,2003.219970703125,2009.989990234375,1997.910034179688,1997.93994140625,493700
2013-01-09,2001.97998046875,2007.719970703125,1989.47998046875,1991.81005859375,607600
2013-01-10,1993.869995117188,2008.469970703125,1988.0400390625,2006.800048828125,500800
2013-01-11,2017.380004882812,2017.920043945312,1984.160034179688,1996.670043945312,472600
2013-01-14,1993.819946289062,2007.0400390625,1989.239990234375,2007.0400390625,454800
2013-01-15,2006.890014648438,2016.369995117188,1983.739990234375,1983.739990234375,546200
2013-01-16,1988.43994140625,1996.4599609375,1970.010009765625,1977.449951171875,457600
2013-01-17,1983.670043945312,1986.339965820312,1964.619995117188,1974.27001953125,828700
2013-01-18,1987.650024414062,1988.469970703125,1976.719970703125,1987.849975585938,583300
2013-01-21,1987.9599609375,1991.97998046875,1972.640014648438,1986.859985351562,446600
2013-01-22,1986.579956054688,1999.349975585938,1981.880004882812,1996.52001953125,553400
2013-01-23,2003.369995117188,2008.06005859375,1980.410034179688,1980.410034179688,491400
2013-01-24,1970.849975585938,1980.030029296875,1960.75,1964.47998046875,558400
2013-01-25,1966.400024414062,1966.829956054688,1934.890014648438,1946.68994140625,401800
2013-01-28,1940.329956054688,1943.489990234375,1930.369995117188,1939.7099609375,349500
2013-01-29,1946.109985351562,1958.880004882812,1944.81005859375,1955.9599609375,465000
2013-01-30,1961.920043945312,1967.2900390625,1950.670043945312,1964.430053710938,523300
2013-01-31,1960.780029296875,1965.920043945312,1954.530029296875,1961.93994140625,399600
2013-02-01,1964.75,1966.5400390625,1942.43994140625,1957.7900390625,385900
2013-02-04,1968.949951171875,1969.130004882812,1952.829956054688,1953.2099609375,345400
2013-02-05,1936.920043945312,1944.0,1928.75,1938.180053710938,366700
2013-02-06,1943.329956054688,1944.43994140625,1935.43994140625,1936.18994140625,349200
2013-02-07,1939.420043945312,1946.670043945312,1931.099975585938,1931.77001953125,412200
2013-02-08,1930.0,1955.859985351562,1929.81005859375,1950.900024414062,291200
2013-02-12,1958.4599609375,1958.650024414062,1943.630004882812,1945.7900390625,307500
2013-02-13,1952.859985351562,1976.069946289062,1950.579956054688,1976.069946289062,331000
2013-02-14,1977.420043945312,1986.140014648438,1972.800048828125,1979.609985351562,336000
2013-02-15,1981.06005859375,1982.760009765625,1976.119995117188,1981.180053710938,598800
2013-02-18,1979.420043945312,1985.410034179688,1973.650024414062,1981.910034179688,420700
2013-02-19,1981.9599609375,1990.089965820312,1979.849975585938,1985.829956054688,344300
2013-02-20,1997.0400390625,2024.640014648438,1995.31005859375,2024.640014648438,407700
2013-02-21,2014.5,2021.239990234375,2010.910034179688,2015.219970703125,391200
2013-02-22,2007.339965820312,2029.43994140625,2006.589965820312,2018.890014648438,409100
2013-02-25,2022.510009765625,2022.77001953125,2008.780029296875,2009.52001953125,338200
2013-02-26,1993.119995117188,2005.859985351562,1991.9599609375,2000.010009765625,433400
2013-02-27,2008.93994140625,2014.9599609375,1999.650024414062,2004.0400390625,417100
2013-02-28,2019.050048828125,2030.849975585938,2016.150024414062,2026.489990234375,422000
2013-03-04,2028.550048828125,2029.319946289062,2011.089965820312,2013.150024414062,357400
2013-03-05,2022.410034179688,2031.650024414062,2016.599975585938,2016.609985351562,491900
2013-03-06,2033.170043945312,2033.890014648438,2016.650024414062,2020.739990234375,395400
2013-03-07,2018.630004882812,2018.630004882812,1998.2900390625,2004.400024414062,386500
2013-03-08,2001.969970703125,2007.369995117188,1994.25,2006.010009765625,312100
2013-03-11,2000.569946289062,2006.300048828125,1982.380004882812,2003.349975585938,398300
2013-03-12,2006.839965820312,2007.43994140625,1990.170043945312,1993.339965820312,390200
2013-03-13,1994.7900390625,1999.72998046875,1988.18994140625,1999.72998046875,353000
2013-03-14,2000.069946289062,2002.130004882812,1978.569946289062,2002.130004882812,330900
2013-03-15,2009.7099609375,2009.7099609375,1985.910034179688,1986.5,307400
2013-03-18,1974.7099609375,1982.920043945312,1968.180053710938,1968.180053710938,304300
2013-03-19,1978.410034179688,1989.4599609375,1973.22998046875,1978.56005859375,326800
2013-03-20,1969.18994140625,1978.170043945312,1959.400024414062,1959.410034179688,332900
2013-03-21,1969.300048828125,1973.260009765625,1950.819946289062,1950.819946289062,262900
2013-03-22,1949.030029296875,1956.329956054688,1946.050048828125,1948.7099609375,259600
2013-03-25,1968.849975585938,1981.75,1968.140014648438,1977.670043945312,276300
2013-03-26,1976.81005859375,1990.22998046875,1975.599975585938,1983.699951171875,298800
2013-03-27,1991.910034179688,1996.56005859375,1973.719970703125,1993.43994140625,362600
2013-03-28,1989.699951171875,1995.31005859375,1985.449951171875,1993.52001953125,367700
2013-03-29,2007.119995117188,2013.2099609375,2003.9599609375,2004.890014648438,341600
2013-04-01,2009.93994140625,2010.150024414062,1994.5400390625,1995.989990234375,269200
2013-04-02,1996.81005859375,2001.780029296875,1973.27001953125,1986.150024414062,496100
2013-04-03,1990.7099609375,1992.400024414062,1972.02001953125,1983.219970703125,396400
2013-04-04,1963.390014648438,1965.18994140625,1938.890014648438,1959.449951171875,415400
2013-04-05,1948.329956054688,1952.099975585938,1916.77001953125,1927.22998046875,372700
2013-04-08,1927.0400390625,1933.949951171875,1918.68994140625,1918.68994140625,313300
2013-04-09,1918.130004882812,1934.739990234375,1901.9599609375,1920.739990234375,356600
2013-04-10,1933.72998046875,1939.18994140625,1923.430053710938,1935.579956054688,320200
2013-04-11,1944.530029296875,1949.800048828125,1926.5400390625,1949.800048828125,386600
2013-04-12,1954.219970703125,1956.2099609375,1919.900024414062,1924.22998046875,407400
2013-04-15,1916.06005859375,1927.719970703125,1907.349975585938,1920.449951171875,332900
2013-04-16,1900.180053710938,1926.650024414062,1896.68994140625,1922.2099609375,393100
2013-04-17,1934.609985351562,1934.819946289062,1910.780029296875,1923.839965820312,415300
2013-04-18,1916.550048828125,1919.530029296875,1900.050048828125,1900.06005859375,343500
2013-04-19,1899.349975585938,1910.239990234375,1888.300048828125,1906.75,331300
2013-04-22,1903.969970703125,1926.31005859375,1901.97998046875,1926.31005859375,258800
2013-04-23,1924.430053710938,1924.7900390625,1908.77001953125,1918.630004882812,260500
2013-04-24,1931.06005859375,1939.349975585938,1921.030029296875,1935.31005859375,341100
2013-04-25,1937.880004882812,1951.660034179688,1935.81005859375,1951.599975585938,335000
2013-04-26,1949.920043945312,1951.859985351562,1942.369995117188,1944.56005859375,280200
2013-04-29,1948.869995117188,1948.969970703125,1934.680053710938,1940.699951171875,266000
2013-04-30,1947.069946289062,1967.06005859375,1946.989990234375,1963.949951171875,403100
2013-05-02,1961.670043945312,1966.680053710938,1954.280029296875,1957.2099609375,349700
2013-05-03,1967.880004882812,1968.0400390625,1953.400024414062,1965.7099609375,312500
2013-05-06,1977.43994140625,1983.640014648438,1960.140014648438,1961.47998046875,294900
2013-05-07,1962.280029296875,1962.869995117188,1951.27001953125,1954.349975585938,299900
2013-05-08,1961.72998046875,1964.079956054688,1952.380004882812,1956.449951171875,337900
2013-05-09,1963.609985351562,1982.319946289062,1961.5,1979.449951171875,332600
2013-05-10,1975.47998046875,1975.47998046875,1944.75,1944.75,283800
2013-05-13,1936.859985351562,1948.699951171875,1935.569946289062,1948.699951171875,251600
2013-05-14,1954.390014648438,1972.5,1954.130004882812,1968.829956054688,328500
2013-05-15,1971.9599609375,1972.43994140625,1963.52001953125,1971.260009765625,247000
2013-05-16,1980.030029296875,1991.97998046875,1980.030029296875,1986.81005859375,322200
2013-05-20,1990.359985351562,1991.27001953125,1982.430053710938,1982.430053710938,274400
2013-05-21,1994.02001953125,1995.099975585938,1976.170043945312,1981.089965820312,245800
2013-05-22,1991.760009765625,1998.699951171875,1987.22998046875,1993.829956054688,326400
2013-05-23,1985.910034179688,1991.349975585938,1969.18994140625,1969.18994140625,342900
2013-05-24,1979.349975585938,1979.930053710938,1961.589965820312,1973.449951171875,273600
2013-05-27,1974.589965820312,1984.130004882812,1971.530029296875,1979.969970703125,256100
2013-05-28,1983.579956054688,1991.199951171875,1978.890014648438,1986.219970703125,311400
2013-05-29,1993.68994140625,2009.430053710938,1992.680053710938,2001.199951171875,362600
2013-05-30,1999.829956054688,2008.22998046875,1997.839965820312,2000.099975585938,435700
2013-05-31,2009.25,2013.2900390625,2000.819946289062,2001.050048828125,397500
2013-06-03,1993.109985351562,2000.56005859375,1989.510009765625,1989.569946289062,333500
2013-06-04,1998.380004882812,1999.72998046875,1979.420043945312,1989.510009765625,334900
2013-06-05,1988.93994140625,1989.2900390625,1959.18994140625,1959.18994140625,340500
2013-06-07,1953.829956054688,1954.819946289062,1923.839965820312,1923.849975585938,341100
2013-06-10,1927.18994140625,1934.920043945312,1923.589965820312,1932.699951171875,271700
2013-06-11,1933.099975585938,1933.339965820312,1910.050048828125,1920.680053710938,288200
2013-06-12,1913.599975585938,1921.5400390625,1907.2900390625,1909.910034179688,253400
2013-06-13,1905.099975585938,1911.0400390625,1881.239990234375,1882.72998046875,306400
2013-06-14,1895.77001953125,1896.599975585938,1881.5,1889.239990234375,279300
2013-06-17,1889.449951171875,1897.699951171875,1878.400024414062,1883.099975585938,264400
2013-06-18,1887.719970703125,1900.630004882812,1872.699951171875,1900.619995117188,278600
2013-06-19,1899.5,1899.5,1883.410034179688,1888.31005859375,279800
2013-06-20,1864.369995117188,1873.180053710938,1844.410034179688,1850.489990234375,355800
2013-06-21,1806.400024414062,1823.989990234375,1806.02001953125,1822.829956054688,290500
2013-06-24,1821.219970703125,1821.219970703125,1798.97998046875,1799.010009765625,220900
2013-06-25,1790.329956054688,1807.619995117188,1770.530029296875,1780.630004882812,332200
2013-06-26,1799.739990234375,1799.739990234375,1772.489990234375,1783.449951171875,296900
2013-06-27,1809.550048828125,1839.52001953125,1809.400024414062,1834.699951171875,286300
2013-06-28,1844.599975585938,1864.089965820312,1844.599975585938,1863.319946289062,251100
2013-07-01,1851.569946289062,1866.630004882812,1850.030029296875,1855.72998046875,220900
2013-07-02,1861.260009765625,1867.180053710938,1850.2900390625,1855.02001953125,483200
2013-07-03,1854.2900390625,1860.4599609375,1823.099975585938,1824.660034179688,405800
2013-07-04,1830.489990234375,1840.380004882812,1825.619995117188,1839.140014648438,313000
2013-07-05,1848.969970703125,1857.390014648438,1828.75,1833.31005859375,285600
2013-07-08,1830.81005859375,1840.569946289062,1809.719970703125,1816.849975585938,303600
2013-07-09,1828.630004882812,1831.349975585938,1815.030029296875,1830.349975585938,257900
2013-07-10,1835.93994140625,1836.910034179688,1818.93994140625,1824.160034179688,267900
2013-07-11,1840.339965820312,1877.599975585938,1840.339965820312,1877.599975585938,331500
2013-07-12,1873.660034179688,1873.660034179688,1863.400024414062,1869.97998046875,266000
2013-07-15,1870.260009765625,1877.4599609375,1847.819946289062,1875.160034179688,330000
2013-07-16,1875.530029296875,1875.680053710938,1860.369995117188,1866.359985351562,303300
2013-07-17,1871.2900390625,1894.699951171875,1856.550048828125,1887.489990234375,382900
2013-07-18,1883.069946289062,1885.010009765625,1870.780029296875,1875.47998046875,380300
2013-07-19,1880.43994140625,1881.400024414062,1861.430053710938,1871.410034179688,319600
2013-07-22,1880.81005859375,1894.410034179688,1873.170043945312,1880.349975585938,356900
2013-07-23,1890.550048828125,1904.150024414062,1885.569946289062,1904.150024414062,352400
2013-07-24,1904.069946289062,1914.410034179688,1901.150024414062,1912.079956054688,322200
2013-07-25,1906.569946289062,1913.910034179688,1904.43994140625,1909.609985351562,312000
2013-07-26,1912.050048828125,1915.969970703125,1902.469970703125,1910.81005859375,320200
2013-07-29,1908.660034179688,1912.569946289062,1899.02001953125,1899.890014648438,337600
2013-07-30,1901.880004882812,1917.109985351562,1900.5400390625,1917.050048828125,366900
2013-07-31,1915.469970703125,1920.599975585938,1910.819946289062,1914.030029296875,384100
2013-08-01,1916.56005859375,1925.319946289062,1906.739990234375,1920.739990234375,336100
2013-08-02,1936.260009765625,1939.280029296875,1920.97998046875,1923.380004882812,298200
2013-08-05,1920.829956054688,1925.599975585938,1915.68994140625,1916.219970703125,234000
2013-08-06,1914.06005859375,1914.06005859375,1895.869995117188,1906.619995117188,294600
2013-08-07,1892.469970703125,1895.5,1878.329956054688,1878.329956054688,312400
2013-08-08,1884.579956054688,1896.069946289062,1879.130004882812,1883.969970703125,338200
2013-08-09,1884.569946289062,1888.7900390625,1876.069946289062,1880.7099609375,283500
2013-08-12,1878.5,1894.420043945312,1878.329956054688,1884.829956054688,297500
2013-08-13,1893.420043945312,1913.030029296875,1890.780029296875,1913.030029296875,362600
2013-08-14,1912.589965820312,1925.099975585938,1908.920043945312,1923.910034179688,363300
2013-08-16,1903.719970703125,1927.589965820312,1901.699951171875,1920.109985351562,348500
2013-08-19,1917.319946289062,1918.7099609375,1909.800048828125,1917.640014648438,302100
2013-08-20,1910.300048828125,1923.420043945312,1885.930053710938,1887.849975585938,350400
2013-08-21,1891.010009765625,1894.739990234375,1863.599975585938,1867.4599609375,411200
2013-08-22,1847.93994140625,1858.5,1838.52001953125,1849.119995117188,425900
2013-08-23,1861.579956054688,1876.140014648438,1854.670043945312,1870.160034179688,375000
2013-08-26,1876.589965820312,1890.380004882812,1876.589965820312,1887.859985351562,316300
2013-08-27,1883.7099609375,1896.630004882812,1881.43994140625,1885.839965820312,409300
2013-08-28,1862.510009765625,1885.349975585938,1861.56005859375,1884.52001953125,378300
2013-08-29,1892.030029296875,1914.900024414062,1891.589965820312,1907.5400390625,301700
2013-08-30,1918.910034179688,1926.369995117188,1910.369995117188,1926.359985351562,300900
2013-09-02,1925.319946289062,1932.4599609375,1921.010009765625,1924.81005859375,244000
2013-09-03,1934.239990234375,1940.989990234375,1928.089965820312,1933.739990234375,300100
2013-09-04,1929.599975585938,1938.260009765625,1921.930053710938,1933.030029296875,284200
2013-09-05,1943.660034179688,1954.2099609375,1937.819946289062,1951.650024414062,286700
2013-09-06,1954.109985351562,1962.150024414062,1949.010009765625,1955.31005859375,325000
2013-09-09,1964.089965820312,1974.670043945312,1962.619995117188,1974.670043945312,270700
2013-09-10,1978.079956054688,1994.06005859375,1974.589965820312,1994.06005859375,264300
2013-09-11,1995.9599609375,2003.849975585938,1987.400024414062,2003.849975585938,299400
2013-09-12,2004.670043945312,2017.47998046875,1995.160034179688,2004.06005859375,359300
2013-09-13,1994.949951171875,2004.869995117188,1992.260009765625,1994.319946289062,253900
2013-09-16,2011.68994140625,2018.02001953125,2004.449951171875,2013.369995117188,248500
2013-09-17,2009.31005859375,2009.31005859375,1994.31005859375,2005.579956054688,264700
2013-09-23,2000.719970703125,2015.180053710938,1994.77001953125,2009.410034179688,249500
2013-09-24,2001.510009765625,2011.109985351562,1990.359985351562,2007.099975585938,309400
2013-09-25,2004.530029296875,2006.880004882812,1988.869995117188,1998.06005859375,294800
2013-09-26,1992.099975585938,2007.319946289062,1991.099975585938,2007.319946289062,255600
2013-09-27,2012.260009765625,2016.339965820312,2008.25,2011.800048828125,282300
2013-09-30,2002.02001953125,2005.410034179688,1994.219970703125,1996.9599609375,292800
2013-10-01,1997.619995117188,2012.52001953125,1991.219970703125,1998.869995117188,281300
2013-10-02,2012.069946289062,2012.819946289062,1999.02001953125,1999.469970703125,238300
2013-10-04,1999.920043945312,2004.650024414062,1985.630004882812,1996.97998046875,241100
2013-10-07,1997.170043945312,2002.609985351562,1991.02001953125,1994.420043945312,249800
2013-10-08,1987.969970703125,2002.780029296875,1981.2099609375,2002.760009765625,329600
2013-10-10,2000.910034179688,2010.0,1997.660034179688,2001.400024414062,222700
2013-10-11,2018.010009765625,2028.109985351562,2012.660034179688,2024.900024414062,254300
2013-10-14,2026.069946289062,2026.7900390625,2019.650024414062,2020.27001953125,220700
2013-10-15,2034.68994140625,2045.5,2033.839965820312,2040.9599609375,233600
2013-10-16,2040.030029296875,2049.5,2033.75,2034.609985351562,267500
2013-10-17,2051.18994140625,2052.43994140625,2035.9599609375,2040.609985351562,306900
2013-10-18,2046.56005859375,2052.39990234375,2041.359985351562,2052.39990234375,257600
2013-10-21,2054.159912109375,2060.179931640625,2047.829956054688,2053.010009765625,281900
2013-10-22,2051.010009765625,2056.1201171875,2045.449951171875,2056.1201171875,378800
2013-10-23,2062.81005859375,2063.280029296875,2035.75,2035.75,368000
2013-10-24,2034.9599609375,2046.68994140625,2027.930053710938,2046.68994140625,254900
2013-10-25,2047.4599609375,2047.4599609375,2023.819946289062,2034.390014648438,234800
2013-10-28,2037.280029296875,2048.139892578125,2030.900024414062,2048.139892578125,257500
2013-10-29,2046.670043945312,2053.780029296875,2039.4599609375,2051.760009765625,307700
2013-10-30,2055.0,2059.580078125,2043.930053710938,2059.580078125,263400
2013-10-31,2050.9599609375,2055.590087890625,2030.089965820312,2030.089965820312,254500
2013-11-01,2037.25,2041.22998046875,2030.569946289062,2039.420043945312,294200
2013-11-04,2035.079956054688,2035.839965820312,2022.910034179688,2025.170043945312,235200
2013-11-05,2027.619995117188,2029.599975585938,2010.199951171875,2013.930053710938,257800
2013-11-06,2015.319946289062,2023.52001953125,2011.410034179688,2013.670043945312,273700
2013-11-07,2014.849975585938,2017.550048828125,2000.599975585938,2004.0400390625,310900
2013-11-08,1987.2099609375,1998.589965820312,1984.859985351562,1984.869995117188,287300
2013-11-11,1995.859985351562,1995.859985351562,1973.050048828125,1977.300048828125,286200
2013-11-12,1983.93994140625,2000.410034179688,1983.890014648438,1995.47998046875,247400
2013-11-13,1993.160034179688,1993.160034179688,1963.56005859375,1963.56005859375,251500
2013-11-14,1980.199951171875,1981.890014648438,1963.420043945312,1967.56005859375,323100
2013-11-15,1980.989990234375,2006.31005859375,1980.989990234375,2005.640014648438,264700
2013-11-18,2014.239990234375,2018.170043945312,2009.760009765625,2010.81005859375,314000
2013-11-19,2009.949951171875,2033.910034179688,2009.469970703125,2031.640014648438,402800
2013-11-20,2028.339965820312,2029.609985351562,2010.739990234375,2017.239990234375,334800
2013-11-21,2013.7099609375,2013.7099609375,1985.650024414062,1993.780029296875,292700
2013-11-22,2002.150024414062,2011.199951171875,1992.47998046875,2006.22998046875,351000
2013-11-25,2020.0,2031.109985351562,2015.97998046875,2015.97998046875,295500
2013-11-26,2008.18994140625,2022.660034179688,1998.900024414062,2022.640014648438,275300
2013-11-27,2016.280029296875,2028.81005859375,2010.839965820312,2028.81005859375,284100
2013-11-28,2039.72998046875,2047.660034179688,2037.72998046875,2045.77001953125,276300
2013-11-29,2044.849975585938,2050.699951171875,2038.4599609375,2044.869995117188,245400
2013-12-02,2050.449951171875,2052.8798828125,2029.099975585938,2030.780029296875,229700
2013-12-03,2023.619995117188,2028.069946289062,2008.550048828125,2009.359985351562,294900
2013-12-04,1998.68994140625,2006.7099609375,1986.800048828125,1986.800048828125,230300
2013-12-05,1993.72998046875,1994.319946289062,1971.43994140625,1984.77001953125,217700
2013-12-06,1982.989990234375,1990.550048828125,1980.400024414062,1980.410034179688,201900
2013-12-09,2000.52001953125,2003.969970703125,1997.579956054688,2000.380004882812,230300
2013-12-10,2000.030029296875,2001.329956054688,1989.410034179688,1993.449951171875,201000
2013-12-11,1987.219970703125,2000.150024414062,1972.869995117188,1977.969970703125,231400
2013-12-12,1966.43994140625,1970.510009765625,1958.989990234375,1967.930053710938,255100
2013-12-13,1963.0400390625,1963.81005859375,1947.43994140625,1962.910034179688,234100
2013-12-16,1960.599975585938,1970.25,1956.630004882812,1961.150024414062,213500
2013-12-17,1977.93994140625,1979.619995117188,1962.219970703125,1965.739990234375,253900
2013-12-18,1971.849975585938,1982.420043945312,1966.180053710938,1974.630004882812,258700
2013-12-19,1996.7900390625,1997.02001953125,1969.949951171875,1975.650024414062,255800
2013-12-20,1973.119995117188,1984.43994140625,1972.589965820312,1983.349975585938,247100
2013-12-23,1993.449951171875,2000.069946289062,1989.0,1996.890014648438,223000
2013-12-24,2000.239990234375,2007.339965820312,1994.339965820312,2001.589965820312,214700
2013-12-26,2004.25,2009.9599609375,1997.339965820312,1999.300048828125,230500
2013-12-27,1994.050048828125,2004.550048828125,1987.579956054688,2002.280029296875,207800
2013-12-30,2004.319946289062,2011.339965820312,1998.609985351562,2011.339965820312,172200
2014-01-02,2013.109985351562,2013.890014648438,1967.18994140625,1967.18994140625,207800
2014-01-03,1963.719970703125,1964.630004882812,1936.150024414062,1946.140014648438,188500
2014-01-06,1947.619995117188,1961.849975585938,1943.739990234375,1953.280029296875,193600
2014-01-07,1947.650024414062,1965.739990234375,1947.079956054688,1959.43994140625,193000
2014-01-08,1965.5,1966.949951171875,1950.02001953125,1958.9599609375,217100
2014-01-09,1962.300048828125,1964.589965820312,1946.109985351562,1946.109985351562,276400
2014-01-10,1949.530029296875,1956.969970703125,1931.160034179688,1938.5400390625,263000
2014-01-13,1947.380004882812,1954.069946289062,1942.829956054688,1948.920043945312,267900
2014-01-14,1942.7900390625,1961.72998046875,1939.31005859375,1946.069946289062,244100
2014-01-15,1956.430053710938,1956.839965820312,1945.869995117188,1953.280029296875,250900
2014-01-16,1957.910034179688,1965.27001953125,1955.7900390625,1957.319946289062,379600
2014-01-17,1958.5,1962.640014648438,1943.130004882812,1944.47998046875,260900
2014-01-20,1945.989990234375,1955.280029296875,1934.380004882812,1953.780029296875,279500
2014-01-21,1955.260009765625,1965.430053710938,1949.56005859375,1963.890014648438,289300
2014-01-22,1960.4599609375,1970.420043945312,1959.569946289062,1970.420043945312,243900
2014-01-23,1968.77001953125,1969.0400390625,1947.010009765625,1947.589965820312,229400
2014-01-24,1941.550048828125,1947.010009765625,1924.489990234375,1940.56005859375,279200
2014-01-27,1905.910034179688,1918.680053710938,1899.760009765625,1910.339965820312,340400
2014-01-28,1907.180053710938,1919.260009765625,1904.050048828125,1916.930053710938,270500
2014-01-29,1925.930053710938,1941.7099609375,1925.52001953125,1941.150024414062,219900
2014-02-03,1930.089965820312,1931.81005859375,1917.640014648438,1919.9599609375,229600
2014-02-04,1894.9599609375,1898.079956054688,1885.530029296875,1886.849975585938,251000
2014-02-05,1897.949951171875,1901.400024414062,1888.469970703125,1891.319946289062,244000
2014-02-06,1897.349975585938,1910.910034179688,1897.349975585938,1907.890014648438,259400
2014-02-07,1922.449951171875,1923.25,1910.900024414062,1922.5,273000
2014-02-10,1928.130004882812,1928.390014648438,1916.400024414062,1923.300048828125,208000
2014-02-11,1924.449951171875,1935.2900390625,1920.550048828125,1932.06005859375,226400
